"","V1","V2"
"1",154.553010027416,166.869444009366
"2",158.74724914099,171.351604651003
"3",164.942720277365,177.346138252633
"4",142.065998900444,152.914350728297
"5",145.839278016933,158.23529598413
"6",149.299133152979,161.337736718368
"7",152.758988289025,164.781419335045
"8",158.098861481688,169.225581554536
"9",131.150074650488,140.875381362752
"10",133.594712463145,144.168784421812
"11",137.457248791585,148.89615503649
"12",141.319785120025,153.998095904423
"13",144.045256278542,156.085297314543
"14",146.77072743706,158.38856897802
"15",151.255002686012,161.300307402839
"16",123.297773812113,134.334466681445
"17",124.179386139089,134.067199484909
"18",126.127792011725,136.369293054553
"19",128.076197884361,138.952530454896
"20",130.255600123834,141.100915797468
"21",132.435002363306,143.505130997232
"22",136.065690806555,146.001055534659
"23",139.696379249805,148.732248445004
"24",144.354585789309,151.915603337322
"25",77.8645666887795,120.589776264816
"26",79.187936214255,120.748674401896
"27",80.5113057397306,121.323894944172
"28",83.0850014491466,125.224099154137
"29",85.6586971585625,129.533889560615
"30",87.8140233611337,133.247918005462
"31",96.267248003093,130.688721885211
"32",98.7872481423174,134.847966260746
"33",109.496668418502,150.011284409968
"34",111.289494562862,152.14606014087
"35",111.65565396526,152.225536457646
"36",117.051886032967,133.344749221087
"37",118.312248402218,131.498972514312
"38",118.982791921283,130.798123198829
"39",119.653335440348,130.539234410295
"40",121.105509372963,132.203976153934
"41",122.557683305577,134.100638142902
"42",123.053951456082,133.61396461127
"43",123.550219606587,133.381640963053
"44",128.086125334568,136.196639117476
"45",132.62203106255,139.361607574515
"46",137.454168892606,142.822170168554
"47",80.4849290022519,125.444313616775
"48",79.4919398330611,122.156421874148
"49",78.4989506638703,119.21428571357
"50",80.7992586781824,122.514863549087
"51",83.0995666924945,126.081986592486
"52",84.4738421040277,128.13057704839
"53",85.8481175155608,130.457385778582
"54",90.1241500806158,137.383963658441
"55",94.4001826456708,144.619631642455
"56",97.7786248143479,150.877177453105
"57",101.157066983025,157.455182757781
"58",92.4272480048104,125.724583187132
"59",93.2994943572478,126.719300422761
"60",94.1717407096852,127.895676326346
"61",96.6442045542263,131.639439281979
"62",99.1166683987674,135.655869830001
"63",107.277338719562,147.136495677991
"64",109.453588881182,149.918242554254
"65",108.357900382036,147.484073269788
"66",107.26221188289,145.236005169427
"67",113.310110627339,132.287382942876
"68",114.147411338965,130.178949427436
"69",114.984712050591,128.70545106802
"70",116.016107044737,128.189473997799
"71",117.047502038884,128.009903318874
"72",118.506994821386,129.942726719929
"73",119.966487603888,132.047303706925
"74",119.462574564726,129.6535916103
"75",118.958661525564,127.500607362635
"76",123.222628880033,129.592770858052
"77",127.486596234502,132.100152841251
"78",134.373299339402,137.073730968826
"79",81.6796029424646,129.83598974502
"80",83.1052913157242,130.668193585953
"81",79.7959434518672,124.010652293559
"82",76.4865955880101,117.697602567415
"83",78.5135159072183,120.266554969057
"84",80.5404362264265,123.106799806222
"85",81.1336608469216,123.376902793591
"86",81.7268854674168,123.920035338151
"87",86.9726463673879,132.530721784841
"88",92.2184072673591,141.480739584997
"89",95.2601827965293,147.666796586325
"90",98.3019583256996,154.350742152865
"91",99.9192409660856,155.299808675527
"92",101.297501708332,150.786958379686
"93",101.132610431794,148.939979169332
"94",102.305979875939,149.090929662635
"95",103.479349320085,149.352047992007
"96",99.1937336189295,138.725548205438
"97",96.2170305995568,133.275317485864
"98",92.7830813444017,127.309895343392
"99",89.3491320892467,121.667873034178
"100",90.7126827527621,123.398762209307
"101",92.0762334162774,125.334031697839
"102",94.5011609661352,128.679122881565
"103",96.926088515993,132.35154622456
"104",102.498334841743,141.567910674357
"105",105.058009020622,144.628204899451
"106",107.617683199502,148.10035361948
"107",105.060146798812,143.051579997548
"108",102.502610398122,138.250054339088
"109",103.048516288384,136.710570102673
"110",103.594422178645,135.335494893907
"111",105.683661339184,135.700952177757
"112",107.772900499722,136.231477741901
"113",110.828697590962,129.612592826798
"114",111.242936644962,127.820200697867
"115",111.657175698963,126.500491250929
"116",113.049422168192,125.96607143711
"117",114.441668637421,125.799676728859
"118",115.90848026981,127.933252940244
"119",117.375291902199,130.290486785297
"120",115.871197673371,126.067058920931
"121",114.367103444542,122.12601631933
"122",118.359132425498,123.399609440585
"123",122.351161406454,125.264803555267
"124",80.5143492173998,128.271979304302
"125",81.2621028746465,128.205201605603
"126",78.7737513676569,123.084729959606
"127",76.2853998606674,118.239102752889
"128",76.1825012865449,117.45679009379
"129",76.0796027124225,116.824367174434
"130",73.6255265842475,111.571528496737
"131",71.1714504560726,106.600649361624
"132",78.1324831424902,118.007558637673
"133",85.0935158289078,129.658370055815
"134",90.7588601504021,139.548702197787
"135",96.4242044718963,149.78348443976
"136",98.54965746956,152.580833689231
"137",100.675110467224,155.663900561521
"138",101.130327894842,155.496639403154
"139",101.585545322461,155.603314065102
"140",101.55813582708,153.433493951901
"141",101.530726331699,151.401140348802
"142",101.820545147735,150.124574330596
"143",102.11036396377,148.964682415077
"144",97.9437154909758,138.61122822125
"145",95.5213060021725,133.835166430343
"146",92.7334617901729,128.791855790331
"147",89.9456175781733,123.97301021186
"148",90.6526464935811,124.312024306188
"149",91.3596754089889,124.841363464071
"150",92.8498384758169,126.767029739154
"151",94.3400015426449,128.953122159191
"152",96.6344036485217,132.42554468219
"153",98.9288057543985,136.206275446096
"154",100.556740727909,138.612123797904
"155",102.184675701419,141.33493088375
"156",100.928606788577,138.333723247618
"157",99.6725378757343,135.527791382797
"158",100.313624908767,134.207825860151
"159",100.9547119418,133.061230148561
"160",102.960726474848,133.39242935968
"161",104.966741007896,133.896988673025
"162",111.645001906359,136.867370212087
"163",111.339168491505,135.165267220664
"164",111.03333507665,133.723850932889
"165",110.400436649835,131.866148129161
"166",109.767538223019,130.341838747309
"167",110.51025551503,129.298813884775
"168",111.252972807041,128.593471811447
"169",113.093009096774,128.476952669431
"170",114.933045386507,128.729985962341
"171",116.1422302175,129.560163390659
"172",117.351415048494,130.604852923448
"173",116.558208528374,127.048481951262
"174",115.765002008255,123.860386958722
"175",119.616560055097,125.063262190895
"176",123.468118101939,126.750936248684
"177",79.2792765511011,128.218859274281
"178",79.3490954923349,127.044779872301
"179",79.4189144335687,126.107716495269
"180",77.7515592834467,122.507266381821
"181",76.0842041333246,119.150619362796
"182",73.8514866658716,115.017920826158
"183",71.6187691984185,110.987921191647
"184",66.1173923215734,100.119731370801
"185",60.6160154447283,89.6288353972906
"186",69.2923199175925,103.723521688864
"187",77.9686243904566,118.018197707019
"188",86.2575375042748,131.704776376836
"189",94.546450618093,145.665315003276
"190",97.1800739730344,150.23187902841
"191",99.8136973279758,155.085900811216
"192",100.761197494014,156.83311347314
"193",101.708697660051,159.003373838827
"194",101.818769945828,156.452842800625
"195",101.928842231604,154.194317754901
"196",101.33511041953,151.530684328576
"197",100.741378607455,149.027458248704
"198",99.6515959643556,145.956952060555
"199",98.5618133212561,143.076648097017
"200",96.6936973630221,138.763826681802
"201",94.8255814047881,134.71520846098
"202",92.683842235944,130.520529063666
"203",90.5421030670998,126.497640517899
"204",90.5926102344001,125.446385979792
"205",90.6431174017003,124.600065563294
"206",91.1985159854985,125.060436489603
"207",91.7539145692967,125.741336246528
"208",93.5565956181752,128.262437308802
"209",95.3592766670537,131.108709223945
"210",96.0554724351949,132.873517269956
"211",96.751668203336,134.961948143187
"212",96.7970667783414,133.849714592327
"213",96.8424653533468,132.963888398747
"214",97.5787335291505,131.857170122941
"215",98.3150017049542,130.958229717058
"216",100.237791610512,131.274317611081
"217",102.16058151607,131.82220665128
"218",105.240653958204,133.184883602639
"219",108.320726400338,134.865724201927
"220",108.722248100551,133.799335519132
"221",109.123769800764,133.02500589275
"222",108.91507432792,132.060979603467
"223",108.706378855076,131.413268973765
"224",109.777574385098,131.052551617517
"225",110.84876991512,130.994967258251
"226",113.136596025356,131.249952451915
"227",115.424422135593,131.948594204084
"228",116.37598016519,131.46060992461
"229",117.327538194788,131.225871878193
"230",117.245219383378,128.358951756146
"231",117.162900571968,126.023165453931
"232",120.873987684696,127.181058340367
"233",124.585074797424,128.787217244694
"234",75.5867040781682,121.980141974441
"235",76.1169940352413,121.767187434838
"236",76.6472839923144,121.811347292874
"237",75.405780346477,119.552590532165
"238",74.1642767006396,117.503049868579
"239",72.69753745978,114.721855586
"240",71.2307982189203,112.010549777746
"241",66.0425010668546,101.806697667676
"242",60.8542039147889,91.9169991274519
"243",68.6995844723616,104.381882708634
"244",76.5449650299344,117.043043198848
"245",84.0047839457156,129.150960114948
"246",91.4646028614967,141.50712340304
"247",94.2544036965007,146.173571798095
"248",97.0442045315047,151.079567757456
"249",98.1109256577395,152.893762540971
"250",99.1776467839742,154.980835691268
"251",99.4281358040721,153.384506432672
"252",99.67862482417,151.998047041281
"253",99.574422042308,150.454947248344
"254",99.4702192604461,149.08549298252
"255",98.5361430382451,146.412596294635
"256",97.602066816044,143.962828109816
"257",95.4892588699952,139.125935078594
"258",93.3764509239464,134.546642217062
"259",92.0095668199648,131.296878857715
"260",90.6426827159832,128.254106194269
"261",90.8996936017567,127.53156036406
"262",91.1567044875301,126.996989920009
"263",91.1855631709301,126.58040400943
"264",91.2144218543302,126.369493205015
"265",91.9772660211863,127.292277485307
"266",92.7401101880424,128.495422110108
"267",93.05762832897,129.195511152705
"268",93.3751464698977,130.243192332325
"269",93.4571210803842,129.53284903697
"270",93.5390956908708,129.008067095091
"271",94.0082624135404,128.04623186304
"272",94.4774291362101,127.255451776871
"273",96.4301646687968,127.895115727995
"274",98.3829002013835,128.80514062508
"275",100.575273414561,128.711157346863
"276",102.767646627738,128.939268306542
"277",103.496559640063,128.251071421254
"278",104.225472652388,127.852907921575
"279",104.782501796254,127.695992999915
"280",105.339530940119,127.834765888703
"281",107.129222949589,128.555801950503
"282",108.918914959059,129.535243227311
"283",111.826034512734,131.047105622491
"284",114.733154066409,132.969121942393
"285",115.896922274686,132.042443956582
"286",117.060690482962,131.438881305142
"287",118.393262974452,129.996606386583
"288",119.725835465942,129.071155755011
"289",123.88054567509,130.860626152486
"290",128.035255884239,133.131777742505
"291",71.8941316052353,116.032801873968
"292",72.8848925781477,116.824231216197
"293",73.87565355106,117.939757995101
"294",73.0600014095073,117.009100541479
"295",72.2443492679546,116.268365011984
"296",71.5435882536884,114.813951373025
"297",70.842827239422,113.4141604228
"298",65.9676098121357,103.840808744324
"299",61.0923923848494,94.5495469168188
"300",68.1068490271308,105.346864709098
"301",75.1213056694122,116.381533186428
"302",81.7520303871564,126.862944183992
"303",88.3827551049005,137.600294438098
"304",91.3287334199671,142.334557444192
"305",94.2747117350337,147.278984399606
"306",95.4606538214653,149.238391618008
"307",96.646595907897,151.402058868779
"308",97.0375016623163,150.607838157394
"309",97.4284074167357,150.044944397027
"310",97.8137336650863,149.600711870083
"311",98.199059913437,149.370384534939
"312",97.4206901121345,147.119341591988
"313",96.6423203108319,145.133116605897
"314",94.2848203769683,139.756739078379
"315",91.9273204431046,134.657642707544
"316",91.3352914039856,132.347787980511
"317",90.7432623648665,130.302534869591
"318",91.2067769691132,129.896943602875
"319",91.6702915733599,129.680248098556
"320",91.1726103563618,128.386083177329
"321",90.6749291393636,127.310969215127
"322",90.3979364241973,126.601815824641
"323",90.120943709031,126.174680003363
"324",90.0597842227452,125.772325461651
"325",89.9986247364594,125.848988929798
"326",90.117175382427,125.515536247765
"327",90.2357260283947,125.387515746857
"328",90.4377912979303,124.5320255977
"329",90.639856567466,123.858231521921
"330",92.6225377270817,124.720493994544
"331",94.6052188866974,126.006220311429
"332",95.9098928709177,124.424105114699
"333",97.214566855138,123.250991385503
"334",98.2708711795752,122.934529913579
"335",99.3271755040124,122.928494226624
"336",100.649929264587,123.559204607773
"337",101.972683025162,124.505983476206
"338",104.48087151408,126.307811211589
"339",106.989060002997,128.378928756378
"340",110.515473000111,131.153816870822
"341",114.041885997225,134.367566593957
"342",115.417864384181,132.935008504592
"343",116.793842771136,131.969671456131
"344",119.541306565527,131.966423449459
"345",122.288770359917,132.495341871614
"346",126.887103665485,134.950979067795
"347",131.485436971054,137.959044224875
"348",52.7271748610219,94.7190614947691
"349",52.3397111188944,92.2609784322842
"350",53.0951640006006,91.3866174325348
"351",53.8506168823068,90.731292309782
"352",58.2457437341803,96.2288936217038
"353",62.6408705860538,102.147848722762
"354",65.3019214103822,105.618654996098
"355",67.9629722347105,109.358849736307
"356",68.902646165464,110.894032888843
"357",69.8423200962174,112.668857900497
"358",69.7094215597957,112.746690638809
"359",69.5765230233741,112.998171183436
"360",69.8214686215437,113.523628226244
"361",70.0664142197133,114.108456247959
"362",68.3014866515198,109.898988488004
"363",66.5365590833263,105.876075985533
"364",72.2396932427232,114.310285538181
"365",77.9428274021201,122.951974743415
"366",82.3818492386153,129.500560245137
"367",86.8208710751105,136.285416397115
"368",88.8357805022538,139.215843296056
"369",90.8506899293971,142.346030093067
"370",91.9691138845558,143.673042420455
"371",93.0875378397145,145.215911296575
"372",93.7236791307836,145.420474563552
"373",94.3598204218526,145.817475742247
"374",95.0037879496313,146.160150919212
"375",95.6477554774101,146.706555135547
"376",95.5371031394849,145.697553181711
"377",95.4264508015598,144.968454526477
"378",92.5338240091554,138.805097782934
"379",89.641197216751,132.93933645949
"380",89.0777732640141,130.972997035497
"381",88.5143493112771,129.27778668387
"382",88.7300377834008,128.432601521835
"383",88.9457262555245,127.762254576876
"384",88.1553276312011,126.10644181832
"385",87.3649290068777,124.623415228815
"386",87.171939914544,123.489978646195
"387",86.9789508222103,122.626906030166
"388",86.878823948989,122.04057445433
"389",86.7786970757677,121.845068459008
"390",87.1715412809932,121.402806309609
"391",87.5643854862187,121.193233731861
"392",88.190762373392,120.973987019669
"393",88.8171392605654,120.927073406252
"394",90.4872116937248,121.754386492787
"395",92.1572841268843,122.940743062341
"396",93.3653276308251,121.802171200538
"397",94.5733711347659,121.013679226562
"398",95.3830088142576,120.242184638921
"399",96.1926464937493,119.74716806638
"400",97.4964327663264,120.164416802695
"401",98.8002190389036,120.860381701675
"402",101.346777128559,122.635659734593
"403",103.893335218215,124.655052711983
"404",107.79989323944,127.844225470304
"405",111.706451260666,131.35125324791
"406",114.189404202483,131.451892225547
"407",116.672357144301,131.980424969435
"408",119.991378934756,133.115237442212
"409",123.31040072521,134.688945777929
"410",129.323897192735,138.788691078627
"411",135.33739366026,143.412454223152
"412",49.7202908310715,86.9930536351274
"413",50.2851820856684,86.0069171249869
"414",50.8500733402652,85.2823242170398
"415",54.6411603410148,90.414022951501
"416",58.4322473417644,95.8784952041261
"417",61.232030102975,99.3309997995191
"418",64.0318128641857,103.137441597581
"419",64.9203997527803,105.361757964264
"420",65.8089866413748,107.789493099813
"421",66.3588417100842,108.862605191472
"422",66.9086967787935,110.134624003592
"423",68.099348989399,112.622485876961
"424",69.2900012000046,115.206016988781
"425",70.6353634909038,116.255791908619
"426",71.9807257818031,117.450065282405
"427",76.3725374583155,123.495479878551
"428",80.7643491348279,129.741999145146
"429",83.0116680900742,132.390303667315
"430",85.2589870453205,135.268480971207
"431",86.3428275845405,136.359346055792
"432",87.4266681237605,137.677542328483
"433",88.4775739476463,138.341733172701
"434",89.528479771532,139.274488969255
"435",90.4098565992508,140.445968515186
"436",91.2912334269696,141.814333666588
"437",92.1938422341764,142.976744821544
"438",93.0964510413831,144.366915066343
"439",93.6535161668354,144.599348185506
"440",94.2105812922876,145.153214359396
"441",90.7828276413425,138.134201180911
"442",87.3550739903975,131.476481046898
"443",86.8202551240425,129.858519037854
"444",86.2854362576876,128.530191403719
"445",86.2532985976884,127.260302004652
"446",86.2211609376891,126.17142189278
"447",85.1380449060405,124.147376530685
"448",84.0549288743918,122.27023895404
"449",83.9459434048907,120.698506730707
"450",83.8369579353896,119.454103653454
"451",83.6978636752328,118.587238022488
"452",83.558769415076,118.078732233891
"453",84.2259071795594,117.536928182928
"454",84.8930449440427,117.287747820173
"455",85.9437334488538,117.751881315027
"456",86.9944219536647,118.399304402388
"457",88.3518856603679,119.109515320989
"458",89.7093493670711,120.159693379703
"459",90.8207623907325,119.482617442162
"460",91.9321754143938,119.121805441256
"461",92.4951464489399,117.864756750881
"462",93.0581174834861,116.869618226435
"463",94.3429362680655,117.107053802788
"464",95.6277550526449,117.650281953489
"465",98.2126827430385,119.468152424562
"466",100.797610433432,121.570233333774
"467",105.084313478769,125.191096099507
"468",109.371016524106,129.09706770011
"469",112.960944020786,130.561050210687
"470",116.550871517466,132.492256255361
"471",120.441451303985,134.599303596453
"472",124.332031090504,137.180518508144
"473",131.760690719985,142.887871986723
"474",47.3739863459385,81.5100079533853
"475",48.032718200385,81.045801213209
"476",51.1873740576032,85.2044791901529
"477",54.3420299148214,89.629374281757
"478",56.8265951935877,93.0229318838638
"479",59.311160472354,96.6945709709721
"480",60.8599467413675,99.9379918102679
"481",62.4087330103812,103.38359910354
"482",63.7173380802858,106.294823616721
"483",65.0259431501905,109.419470120439
"484",66.729747535202,112.271127219833
"485",68.4335519202135,115.220574324681
"486",70.2013780280475,117.025013762027
"487",71.9692041358816,118.957155743463
"488",75.2770665064805,123.033288737555
"489",78.5849288770794,127.297516929883
"490",80.4517586426,129.217794704223
"491",82.3185884081205,131.351319524085
"492",83.113280430177,131.759441433489
"493",83.9079724522335,132.382712217461
"494",84.6793492336326,132.769474257949
"495",85.4507260150317,133.340963354655
"496",86.3013057845064,134.274233625546
"497",87.1518855539812,135.401397510231
"498",87.9253276225598,136.332414000022
"499",88.6987696911384,137.504857502261
"500",88.9364689575144,137.219502895777
"501",89.1741682238904,137.264083371008
"502",87.0340051074094,132.935355536656
"503",84.8938419909284,128.944180888271
"504",84.3773202371541,127.589508003464
"505",83.8607984833797,126.484182789431
"506",83.5398202658469,125.225094387176
"507",83.2188420483141,124.162248654314
"508",82.4552550331258,122.324986021192
"509",81.6916680179375,120.643251656338
"510",81.7487694910039,119.232394066477
"511",81.8058709640704,118.089339812715
"512",82.3544941487695,117.6828577805
"513",82.9031173334687,117.644161670939
"514",83.3200195471594,116.748111715068
"515",83.7369217608502,116.156023300681
"516",84.8675014925459,116.419491179611
"517",85.9980812242417,116.893902574587
"518",87.6504181645014,117.61948446642
"519",89.3027551047612,118.612009975678
"520",90.3773384910968,118.33641586202
"521",91.4519218774324,118.349684266927
"522",92.0929906954948,117.418337709802
"523",92.7340595135573,116.73016307975
"524",93.9689870788432,116.728513647591
"525",95.2039146441292,117.004758624862
"526",97.7257081609759,118.78718084911
"527",100.247501677823,120.825540482914
"528",105.716994580218,125.664565893382
"529",111.186487482612,130.822833528011
"530",116.170346165497,134.606008602849
"531",121.154204848382,138.685115603363
"532",125.611215907742,141.5459520465
"533",130.068226967101,144.786710919454
"534",138.466669109082,151.442104902024
"535",44.4627906062087,77.3086675195797
"536",45.2153630605048,77.0983947670757
"537",47.7335877741917,80.2631668951941
"538",50.2518124878784,83.655772505285
"539",52.4211602842003,86.9129195851138
"540",54.5905080805222,90.4076163701667
"541",56.7994937299548,94.6803891971783
"542",59.0084793793874,99.1653521628906
"543",61.0758344504874,104.002244376469
"544",63.1431895215874,109.104822780738
"545",65.3601460810049,112.25563218936
"546",67.5771026404224,115.528770301376
"547",69.7673925651912,118.020965031656
"548",71.9576824899601,120.657810972154
"549",74.1815955546455,122.773126388798
"550",76.4055086193309,125.079886316257
"551",77.8918491951257,126.272645660283
"552",79.3781897709206,127.685341161349
"553",79.8837332758135,127.460493272023
"554",80.3892767807064,127.495754660222
"555",80.8811245196189,127.553626201265
"556",81.3729722585313,127.758016960884
"557",82.1927549697621,128.417066965322
"558",83.0125376809928,129.283112954894
"559",83.6568130109432,129.965628847754
"560",84.3010883408936,130.918108571167
"561",84.2194217481934,130.054106210517
"562",84.1377551554932,129.589757855315
"563",83.2851825734762,127.931439298658
"564",82.4326099914593,126.603580296314
"565",81.9343853502656,125.512401805796
"566",81.4361607090719,124.671197270091
"567",80.8263419340054,123.452133782856
"568",80.216523158939,122.498724385336
"569",79.772465160211,120.778961741758
"570",79.3284071614831,119.342813718913
"571",79.5515955771171,118.018664064774
"572",79.7747839927511,116.947115304544
"573",81.0111246223062,116.998766426969
"574",82.2474652518613,117.45485251454
"575",82.4141319147595,116.228340299274
"576",82.5807985776576,115.339647247505
"577",83.7912695362381,115.410092034287
"578",85.0017404948186,115.739450204457
"579",86.9489506686349,116.532193416276
"580",88.8961608424513,117.647568655915
"581",89.9339145914611,117.698134322317
"582",90.9716683404709,118.078682884809
"583",91.6908349420498,117.379548193183
"584",92.4100015436286,116.962883143917
"585",93.595037889621,116.705956991587
"586",94.7800742356134,116.740834496298
"587",97.2387335789134,118.453312647449
"588",99.6973929222133,120.444861395153
"589",106.349675681666,126.55855625518
"590",113.001958441119,133.079732942976
"591",119.379748310208,139.164890727143
"592",125.757538179297,145.461745710467
"593",130.780980511498,149.106394893919
"594",135.804422843699,153.123469102995
"595",145.172647498178,160.618153489064
"596",154.540872152657,168.755290863048
"597",42.9150369102162,73.7469035682617
"598",45.2979898935832,76.6104646416758
"599",47.6809428769501,79.6750564576424
"600",49.8295298302695,83.0015748832038
"601",51.9781167835888,86.5392263495218
"602",54.3019031087922,90.8642510231791
"603",56.6256894339956,95.4045697855938
"604",59.2116133661806,100.71017990554
"605",61.7975372983656,106.18979138224
"606",64.2699829966613,110.14637283101
"607",66.742428694957,114.209772651348
"608",68.7136425427458,116.615361249919
"609",70.6848563905346,119.142262334557
"610",72.2616861000509,120.466526672638
"611",73.8385158095671,121.965170044566
"612",75.0266317727881,122.407767230394
"613",76.2147477360091,123.055385749714
"614",76.5534795951773,122.452480206531
"615",76.8922114543455,122.075507056322
"616",77.0580991071204,121.429085002197
"617",77.2239867598952,120.911970473448
"618",77.8746389922902,121.2961044561
"619",78.5252912246852,121.84640032347
"620",79.3728999107995,122.3512063511
"621",80.2205085969139,123.107795208723
"622",80.4185521200394,122.872103974088
"623",80.6165956431649,122.987272711029
"624",80.291740505346,122.580070130554
"625",79.9668853675272,122.461175396942
"626",79.6757621634684,122.180128590263
"627",79.3846389594097,122.0974993728
"628",79.4474832076633,122.093227473214
"629",79.510327455917,122.288976085756
"630",79.4959795661972,121.35897878702
"631",79.4816316764775,120.572018677328
"632",79.6667042248693,118.866871548173
"633",79.8517767732612,117.427773550484
"634",80.9094579582224,117.048062192662
"635",81.9671391431836,117.047018301599
"636",82.5765412797531,116.762384859788
"637",83.1859434163225,116.813031619438
"638",84.366577490048,116.87293207931
"639",85.5472115637735,117.225253270942
"640",87.974457952036,118.546421663441
"641",90.4017043402986,120.165141722349
"642",91.421849379096,120.391860540322
"643",92.4419944178934,120.933122480768
"644",93.3227552318014,120.343814210712
"645",94.2035160457095,120.008876232498
"646",96.1059980382549,120.558752340501
"647",98.0084800308004,121.425320603993
"648",101.49768290375,124.096806859906
